stage,split,recipe_band,depth,aspect_ratio,head_dim,model_dim,seed,num_iterations,target_tokens,total_batch_size,device_batch_size,max_seq_len,warmup_steps,fp8,window_pattern,model_tag,n_index,d_index,planned_family,planned_model_depth,planned_data_tokens,planned_total_batch_size,planned_note,sizing_family,target_n_scaling,preflight_n_scaling,target_n_scaling_rel_error,n_geometric_rel_error,target_budget_b,target_budget_c,target_budget_line_residual,target_d_actual,target_line_index,target_num_iterations_float,verification_role
roihu_target_line_hd64_left3_seed13_14_u0_dep4_md128_it733_s13,target_line_referee,canonical,4,72,64,128,13,733,384303104,524288,16,2048,40,1,L,roihu-target-line-hd64-left3-seed13-14-u0-dep4-md128-it733-s13,0,0,roihu_target_line_measured_oracle,4,384303104,524288,Held-out measured target-budget-line referee row; not used for estimator fitting unless explicitly charged as overhead.,controlled_model_dim_target_line,4980784,4980784,0.0,,1.305337,41.22349254103284,0.00012626774069701696,384265931.4247958,0,732.9290989395062,target_line_oracle
roihu_target_line_hd64_left3_seed13_14_u1_dep4_md192_it507_s13,target_line_referee,canonical,4,72,64,192,13,507,265814016,524288,16,2048,40,1,L,roihu-target-line-hd64-left3-seed13-14-u1-dep4-md192-it507-s13,1,1,roihu_target_line_measured_oracle,4,265814016,524288,Held-out measured target-budget-line referee row; not used for estimator fitting unless explicitly charged as overhead.,controlled_model_dim_target_line,8061000,8061000,0.0,,1.305337,41.22349254103284,0.0003840665085732553,265735817.6162659,1,506.8508484196966,target_line_oracle
roihu_target_line_hd64_left3_seed13_14_u2_dep4_md256_it385_s13,target_line_referee,canonical,4,72,64,256,13,385,201850880,524288,16,2048,40,1,L,roihu-target-line-hd64-left3-seed13-14-u2-dep4-md256-it385-s13,2,2,roihu_target_line_measured_oracle,4,201850880,524288,Held-out measured target-budget-line referee row; not used for estimator fitting unless explicitly charged as overhead.,controlled_model_dim_target_line,11534432,11534432,0.0,,1.305337,41.22349254103284,-0.0006339764641651868,201948938.80639425,2,385.1870323303113,target_line_oracle
roihu_target_line_hd64_left3_seed13_14_u0_dep4_md128_it733_s14,target_line_referee,canonical,4,72,64,128,14,733,384303104,524288,16,2048,40,1,L,roihu-target-line-hd64-left3-seed13-14-u0-dep4-md128-it733-s14,0,0,roihu_target_line_measured_oracle,4,384303104,524288,Held-out measured target-budget-line referee row; not used for estimator fitting unless explicitly charged as overhead.,controlled_model_dim_target_line,4980784,4980784,0.0,,1.305337,41.22349254103284,0.00012626774069701696,384265931.4247958,0,732.9290989395062,target_line_oracle
roihu_target_line_hd64_left3_seed13_14_u1_dep4_md192_it507_s14,target_line_referee,canonical,4,72,64,192,14,507,265814016,524288,16,2048,40,1,L,roihu-target-line-hd64-left3-seed13-14-u1-dep4-md192-it507-s14,1,1,roihu_target_line_measured_oracle,4,265814016,524288,Held-out measured target-budget-line referee row; not used for estimator fitting unless explicitly charged as overhead.,controlled_model_dim_target_line,8061000,8061000,0.0,,1.305337,41.22349254103284,0.0003840665085732553,265735817.6162659,1,506.8508484196966,target_line_oracle
roihu_target_line_hd64_left3_seed13_14_u2_dep4_md256_it385_s14,target_line_referee,canonical,4,72,64,256,14,385,201850880,524288,16,2048,40,1,L,roihu-target-line-hd64-left3-seed13-14-u2-dep4-md256-it385-s14,2,2,roihu_target_line_measured_oracle,4,201850880,524288,Held-out measured target-budget-line referee row; not used for estimator fitting unless explicitly charged as overhead.,controlled_model_dim_target_line,11534432,11534432,0.0,,1.305337,41.22349254103284,-0.0006339764641651868,201948938.80639425,2,385.1870323303113,target_line_oracle
