stage,split,recipe_band,depth,aspect_ratio,head_dim,seed,num_iterations,target_tokens,total_batch_size,device_batch_size,max_seq_len,warmup_steps,fp8,window_pattern,model_tag,n_index,d_index,planned_family,planned_model_depth,planned_data_tokens,planned_total_batch_size,planned_note,source_campaign_id,source_stage,source_val_bpb_final,verification_role
roihu_reference_sizeprobe72_depth47_finalverify_seed3_5_n1_d2_dep4_it256_s3,final_verify,canonical,4,72,128,3,256,134217728,524288,16,2048,40,1,L,roihu-reference-sizeprobe72-depth47-finalverify-seed3-5-n1-d2-dep4-it256-s3,1,2,roihu_reference_sizeprobe72_depth47_final_verification,4,134217728,524288,Seed-extension final verification for depth-4/depth-7 same-data contenders; held-out BPB remains the referee.,fsl-sizeprobe72-3x3-seq-20260521-2048,roihu_reference_sizeprobe72_3x3_seed0_n1_d2_dep4_it256_s0,1.164156,observed_best
roihu_reference_sizeprobe72_depth47_finalverify_seed3_5_n2_d2_dep7_it256_s3,final_verify,canonical,7,72,128,3,256,134217728,524288,16,2048,40,1,L,roihu-reference-sizeprobe72-depth47-finalverify-seed3-5-n2-d2-dep7-it256-s3,2,2,roihu_reference_sizeprobe72_depth47_final_verification,7,134217728,524288,Seed-extension final verification for depth-4/depth-7 same-data contenders; held-out BPB remains the referee.,fsl-sizeprobe72-3x3-seq-20260521-2048,roihu_reference_sizeprobe72_3x3_seed0_n2_d2_dep7_it256_s0,1.192878,same_data_competitor
roihu_reference_sizeprobe72_depth47_finalverify_seed3_5_n1_d2_dep4_it256_s4,final_verify,canonical,4,72,128,4,256,134217728,524288,16,2048,40,1,L,roihu-reference-sizeprobe72-depth47-finalverify-seed3-5-n1-d2-dep4-it256-s4,1,2,roihu_reference_sizeprobe72_depth47_final_verification,4,134217728,524288,Seed-extension final verification for depth-4/depth-7 same-data contenders; held-out BPB remains the referee.,fsl-sizeprobe72-3x3-seq-20260521-2048,roihu_reference_sizeprobe72_3x3_seed0_n1_d2_dep4_it256_s0,1.164156,observed_best
roihu_reference_sizeprobe72_depth47_finalverify_seed3_5_n2_d2_dep7_it256_s4,final_verify,canonical,7,72,128,4,256,134217728,524288,16,2048,40,1,L,roihu-reference-sizeprobe72-depth47-finalverify-seed3-5-n2-d2-dep7-it256-s4,2,2,roihu_reference_sizeprobe72_depth47_final_verification,7,134217728,524288,Seed-extension final verification for depth-4/depth-7 same-data contenders; held-out BPB remains the referee.,fsl-sizeprobe72-3x3-seq-20260521-2048,roihu_reference_sizeprobe72_3x3_seed0_n2_d2_dep7_it256_s0,1.192878,same_data_competitor
roihu_reference_sizeprobe72_depth47_finalverify_seed3_5_n1_d2_dep4_it256_s5,final_verify,canonical,4,72,128,5,256,134217728,524288,16,2048,40,1,L,roihu-reference-sizeprobe72-depth47-finalverify-seed3-5-n1-d2-dep4-it256-s5,1,2,roihu_reference_sizeprobe72_depth47_final_verification,4,134217728,524288,Seed-extension final verification for depth-4/depth-7 same-data contenders; held-out BPB remains the referee.,fsl-sizeprobe72-3x3-seq-20260521-2048,roihu_reference_sizeprobe72_3x3_seed0_n1_d2_dep4_it256_s0,1.164156,observed_best
roihu_reference_sizeprobe72_depth47_finalverify_seed3_5_n2_d2_dep7_it256_s5,final_verify,canonical,7,72,128,5,256,134217728,524288,16,2048,40,1,L,roihu-reference-sizeprobe72-depth47-finalverify-seed3-5-n2-d2-dep7-it256-s5,2,2,roihu_reference_sizeprobe72_depth47_final_verification,7,134217728,524288,Seed-extension final verification for depth-4/depth-7 same-data contenders; held-out BPB remains the referee.,fsl-sizeprobe72-3x3-seq-20260521-2048,roihu_reference_sizeprobe72_3x3_seed0_n2_d2_dep7_it256_s0,1.192878,same_data_competitor
