stage,split,recipe_band,depth,aspect_ratio,head_dim,model_dim,seed,num_iterations,target_tokens,total_batch_size,device_batch_size,max_seq_len,warmup_steps,fp8,window_pattern,model_tag,n_index,d_index,planned_family,planned_model_depth,planned_data_tokens,planned_total_batch_size,planned_note,sizing_family,target_n_scaling,preflight_n_scaling,target_n_scaling_rel_error,n_geometric_rel_error,target_budget_b,target_budget_c,target_budget_line_residual,target_d_actual,target_line_index,target_num_iterations_float,verification_role
roihu_target_line_hd64_7pt_x30_seed30_u0_dep4_md320_it4179_s30,target_line_referee,canonical,4,72,64,320,30,4179,2190999552,524288,16,2048,40,1,L,roihu-target-line-hd64-7pt-x30-seed30-u0-dep4-md320-it4179-s30,0,0,roihu_target_line_measured_oracle,4,2190999552,524288,Held-out measured target-budget-line referee row; not used for estimator fitting unless explicitly charged as overhead.,controlled_model_dim_target_line,15401080,15401080,0.0,,1.305337,44.624651249828304,-6.066370360713336e-06,2191009734.386323,0,4179.019421360632,target_line_oracle
roihu_target_line_hd64_7pt_x30_seed30_u1_dep4_md384_it3466_s30,target_line_referee,canonical,4,72,64,384,30,3466,1817182208,524288,16,2048,40,1,L,roihu-target-line-hd64-7pt-x30-seed30-u1-dep4-md384-it3466-s30,1,1,roihu_target_line_measured_oracle,4,1817182208,524288,Held-out measured target-budget-line referee row; not used for estimator fitting unless explicitly charged as overhead.,controlled_model_dim_target_line,19660944,19660944,0.0,,1.305337,44.624651249828304,0.0,1817182208.0000029,1,3466.0000000000055,target_line_oracle
roihu_target_line_hd64_7pt_x30_seed30_u2_dep4_md448_it2945_s30,target_line_referee,canonical,4,72,64,448,30,2945,1544028160,524288,16,2048,40,1,L,roihu-target-line-hd64-7pt-x30-seed30-u2-dep4-md448-it2945-s30,2,2,roihu_target_line_measured_oracle,4,1544028160,524288,Held-out measured target-budget-line referee row; not used for estimator fitting unless explicitly charged as overhead.,controlled_model_dim_target_line,24314024,24314024,0.0,,1.305337,44.624651249828304,-0.00021026967210957537,1544276899.1726341,2,2945.4744323208506,target_line_oracle
roihu_target_line_hd64_7pt_x30_seed30_u3_dep4_md512_it2549_s30,target_line_referee,canonical,4,72,64,512,30,2549,1336410112,524288,16,2048,40,1,L,roihu-target-line-hd64-7pt-x30-seed30-u3-dep4-md512-it2549-s30,3,3,roihu_target_line_measured_oracle,4,1336410112,524288,Held-out measured target-budget-line referee row; not used for estimator fitting unless explicitly charged as overhead.,controlled_model_dim_target_line,29360320,29360320,0.0,,1.305337,44.624651249828304,-0.00012017309447287516,1336533151.4385128,3,2549.2346791048294,target_line_oracle
roihu_target_line_hd64_7pt_x30_seed30_u4_dep4_md640_it1987_s30,target_line_referee,canonical,4,72,64,640,30,1987,1041760256,524288,16,2048,40,1,L,roihu-target-line-hd64-7pt-x30-seed30-u4-dep4-md640-it1987-s30,4,4,roihu_target_line_measured_oracle,4,1041760256,524288,Held-out measured target-budget-line referee row; not used for estimator fitting unless explicitly charged as overhead.,controlled_model_dim_target_line,40632560,40632560,0.0,,1.305337,44.624651249828304,-0.0003215848296349577,1042016937.2747598,4,1987.4895806784816,target_line_oracle
roihu_target_line_hd64_7pt_x30_seed30_u5_dep4_md768_it1610_s30,target_line_referee,canonical,4,72,64,768,30,1610,844103680,524288,16,2048,40,1,L,roihu-target-line-hd64-7pt-x30-seed30-u5-dep4-md768-it1610-s30,5,5,roihu_target_line_measured_oracle,4,844103680,524288,Held-out measured target-budget-line referee row; not used for estimator fitting unless explicitly charged as overhead.,controlled_model_dim_target_line,53477664,53477664,0.0,,1.305337,44.624651249828304,-0.00025940997434759083,844271445.6216695,5,1610.3199875291243,target_line_oracle
roihu_target_line_hd64_7pt_x30_seed30_u6_dep4_md896_it1341_s30,target_line_referee,canonical,4,72,64,896,30,1341,703070208,524288,16,2048,40,1,L,roihu-target-line-hd64-7pt-x30-seed30-u6-dep4-md896-it1341-s30,6,6,roihu_target_line_measured_oracle,4,703070208,524288,Held-out measured target-budget-line referee row; not used for estimator fitting unless explicitly charged as overhead.,controlled_model_dim_target_line,67895632,67895632,0.0,,1.305337,44.624651249828304,-0.00019162861431709644,703173429.0529066,6,1341.196878534139,target_line_oracle
