stage,split,recipe_band,depth,aspect_ratio,head_dim,seed,num_iterations,target_tokens,total_batch_size,device_batch_size,max_seq_len,warmup_steps,fp8,window_pattern,model_tag,n_index,d_index,planned_family,planned_model_depth,planned_data_tokens,planned_total_batch_size,planned_note
roihu_reference_sizeprobe_3x3_seed0_n0_d0_dep2_it64_s0,reference,canonical,2,48,128,0,64,33554432,524288,16,2048,40,1,L,roihu-reference-sizeprobe-3x3-seed0-n0-d0-dep2-it64-s0,0,0,roihu_reference_sizeprobe_depth_token_grid,2,33554432,524288,N_scaling is measured after training; depth/aspect_ratio/head_dim are planned model-scale controls.
roihu_reference_sizeprobe_3x3_seed0_n0_d1_dep2_it128_s0,reference,canonical,2,48,128,0,128,67108864,524288,16,2048,40,1,L,roihu-reference-sizeprobe-3x3-seed0-n0-d1-dep2-it128-s0,0,1,roihu_reference_sizeprobe_depth_token_grid,2,67108864,524288,N_scaling is measured after training; depth/aspect_ratio/head_dim are planned model-scale controls.
roihu_reference_sizeprobe_3x3_seed0_n0_d2_dep2_it256_s0,reference,canonical,2,48,128,0,256,134217728,524288,16,2048,40,1,L,roihu-reference-sizeprobe-3x3-seed0-n0-d2-dep2-it256-s0,0,2,roihu_reference_sizeprobe_depth_token_grid,2,134217728,524288,N_scaling is measured after training; depth/aspect_ratio/head_dim are planned model-scale controls.
roihu_reference_sizeprobe_3x3_seed0_n1_d0_dep3_it64_s0,reference,canonical,3,48,128,0,64,33554432,524288,16,2048,40,1,L,roihu-reference-sizeprobe-3x3-seed0-n1-d0-dep3-it64-s0,1,0,roihu_reference_sizeprobe_depth_token_grid,3,33554432,524288,N_scaling is measured after training; depth/aspect_ratio/head_dim are planned model-scale controls.
roihu_reference_sizeprobe_3x3_seed0_n1_d1_dep3_it128_s0,reference,canonical,3,48,128,0,128,67108864,524288,16,2048,40,1,L,roihu-reference-sizeprobe-3x3-seed0-n1-d1-dep3-it128-s0,1,1,roihu_reference_sizeprobe_depth_token_grid,3,67108864,524288,N_scaling is measured after training; depth/aspect_ratio/head_dim are planned model-scale controls.
roihu_reference_sizeprobe_3x3_seed0_n1_d2_dep3_it256_s0,reference,canonical,3,48,128,0,256,134217728,524288,16,2048,40,1,L,roihu-reference-sizeprobe-3x3-seed0-n1-d2-dep3-it256-s0,1,2,roihu_reference_sizeprobe_depth_token_grid,3,134217728,524288,N_scaling is measured after training; depth/aspect_ratio/head_dim are planned model-scale controls.
roihu_reference_sizeprobe_3x3_seed0_n2_d0_dep7_it64_s0,reference,canonical,7,48,128,0,64,33554432,524288,16,2048,40,1,L,roihu-reference-sizeprobe-3x3-seed0-n2-d0-dep7-it64-s0,2,0,roihu_reference_sizeprobe_depth_token_grid,7,33554432,524288,N_scaling is measured after training; depth/aspect_ratio/head_dim are planned model-scale controls.
roihu_reference_sizeprobe_3x3_seed0_n2_d1_dep7_it128_s0,reference,canonical,7,48,128,0,128,67108864,524288,16,2048,40,1,L,roihu-reference-sizeprobe-3x3-seed0-n2-d1-dep7-it128-s0,2,1,roihu_reference_sizeprobe_depth_token_grid,7,67108864,524288,N_scaling is measured after training; depth/aspect_ratio/head_dim are planned model-scale controls.
roihu_reference_sizeprobe_3x3_seed0_n2_d2_dep7_it256_s0,reference,canonical,7,48,128,0,256,134217728,524288,16,2048,40,1,L,roihu-reference-sizeprobe-3x3-seed0-n2-d2-dep7-it256-s0,2,2,roihu_reference_sizeprobe_depth_token_grid,7,134217728,524288,N_scaling is measured after training; depth/aspect_ratio/head_dim are planned model-scale controls.
