stage,split,recipe_band,depth,aspect_ratio,head_dim,model_dim,seed,num_iterations,target_tokens,total_batch_size,device_batch_size,max_seq_len,warmup_steps,fp8,window_pattern,model_tag,n_index,d_index,planned_family,planned_model_depth,planned_data_tokens,planned_total_batch_size,planned_note,sizing_family,target_n_scaling,preflight_n_scaling,target_n_scaling_rel_error,n_geometric_rel_error,target_budget_b,target_budget_c,target_budget_c_base,target_budget_c_offset,target_budget_line_residual,target_d_actual,target_line_index,target_neighborhood_offset_index,target_num_iterations_float,verification_role
roihu_target_neighborhood_hd64_5x2_seed15_o0_u0_dep4_md384_it196_s15,target_neighborhood_referee,canonical,4,72,64,384,15,196,102760448,524288,16,2048,40,1,L,roihu-target-neighborhood-hd64-5x2-seed15-o0-u0-dep4-md384-it196-s15,0,0,roihu_target_neighborhood_measured_oracle,4,102760448,524288,Measured target-neighborhood budget-line row for 2D Roihu oracle fit auditing; not used for estimator fitting unless explicitly charged.,controlled_model_dim_target_neighborhood,19660944,19660944,0.0,,1.305337,40.87349254103284,41.22349254103284,-0.35,0.0013930650913707154,102650839.80408798,0,0,195.79093895738217,target_neighborhood_oracle
roihu_target_neighborhood_hd64_5x2_seed15_o0_u1_dep4_md448_it166_s15,target_neighborhood_referee,canonical,4,72,64,448,15,166,87031808,524288,16,2048,40,1,L,roihu-target-neighborhood-hd64-5x2-seed15-o0-u1-dep4-md448-it166-s15,1,0,roihu_target_neighborhood_measured_oracle,4,87031808,524288,Measured target-neighborhood budget-line row for 2D Roihu oracle fit auditing; not used for estimator fitting unless explicitly charged.,controlled_model_dim_target_neighborhood,24314024,24314024,0.0,,1.305337,40.87349254103284,41.22349254103284,-0.35,-0.003039312778888359,87234686.69913565,1,0,166.38696040942315,target_neighborhood_oracle
roihu_target_neighborhood_hd64_5x2_seed15_o0_u2_dep4_md512_it144_s15,target_neighborhood_referee,canonical,4,72,64,512,15,144,75497472,524288,16,2048,40,1,L,roihu-target-neighborhood-hd64-5x2-seed15-o0-u2-dep4-md512-it144-s15,2,0,roihu_target_neighborhood_measured_oracle,4,75497472,524288,Measured target-neighborhood budget-line row for 2D Roihu oracle fit auditing; not used for estimator fitting unless explicitly charged.,controlled_model_dim_target_neighborhood,29360320,29360320,0.0,,1.305337,40.87349254103284,41.22349254103284,-0.35,-3.4133789476697984e-05,75499446.2399928,2,0,144.0037655639511,target_neighborhood_oracle
roihu_target_neighborhood_hd64_5x2_seed15_o0_u3_dep4_md640_it112_s15,target_neighborhood_referee,canonical,4,72,64,640,15,112,58720256,524288,16,2048,40,1,L,roihu-target-neighborhood-hd64-5x2-seed15-o0-u3-dep4-md640-it112-s15,3,0,roihu_target_neighborhood_measured_oracle,4,58720256,524288,Measured target-neighborhood budget-line row for 2D Roihu oracle fit auditing; not used for estimator fitting unless explicitly charged.,controlled_model_dim_target_neighborhood,40632560,40632560,0.0,,1.305337,40.87349254103284,41.22349254103284,-0.35,-0.003158542883305415,58862514.29847677,3,0,112.2713361711059,target_neighborhood_oracle
roihu_target_neighborhood_hd64_5x2_seed15_o0_u4_dep4_md768_it91_s15,target_neighborhood_referee,canonical,4,72,64,768,15,91,47710208,524288,16,2048,40,1,L,roihu-target-neighborhood-hd64-5x2-seed15-o0-u4-dep4-md768-it91-s15,4,0,roihu_target_neighborhood_measured_oracle,4,47710208,524288,Measured target-neighborhood budget-line row for 2D Roihu oracle fit auditing; not used for estimator fitting unless explicitly charged.,controlled_model_dim_target_neighborhood,53477664,53477664,0.0,,1.305337,40.87349254103284,41.22349254103284,-0.35,0.0004964673700129651,47692065.51447572,4,0,90.96539595503944,target_neighborhood_oracle
roihu_target_neighborhood_hd64_5x2_seed15_o1_u0_dep4_md384_it335_s15,target_neighborhood_referee,canonical,4,72,64,384,15,335,175636480,524288,16,2048,40,1,L,roihu-target-neighborhood-hd64-5x2-seed15-o1-u0-dep4-md384-it335-s15,0,1,roihu_target_neighborhood_measured_oracle,4,175636480,524288,Measured target-neighborhood budget-line row for 2D Roihu oracle fit auditing; not used for estimator fitting unless explicitly charged.,controlled_model_dim_target_neighborhood,19660944,19660944,0.0,,1.305337,41.57349254103284,41.22349254103284,0.35,0.0010744161763156512,175491973.99517557,0,1,334.7243766692649,target_neighborhood_oracle
roihu_target_neighborhood_hd64_5x2_seed15_o1_u1_dep4_md448_it284_s15,target_neighborhood_referee,canonical,4,72,64,448,15,284,148897792,524288,16,2048,40,1,L,roihu-target-neighborhood-hd64-5x2-seed15-o1-u1-dep4-md448-it284-s15,1,1,roihu_target_neighborhood_measured_oracle,4,148897792,524288,Measured target-neighborhood budget-line row for 2D Roihu oracle fit auditing; not used for estimator fitting unless explicitly charged.,controlled_model_dim_target_neighborhood,24314024,24314024,0.0,,1.305337,41.57349254103284,41.22349254103284,0.35,-0.0020910313502255917,149136503.8892973,1,1,284.4553067956873,target_neighborhood_oracle
roihu_target_neighborhood_hd64_5x2_seed15_o1_u2_dep4_md512_it246_s15,target_neighborhood_referee,canonical,4,72,64,512,15,246,128974848,524288,16,2048,40,1,L,roihu-target-neighborhood-hd64-5x2-seed15-o1-u2-dep4-md512-it246-s15,2,1,roihu_target_neighborhood_measured_oracle,4,128974848,524288,Measured target-neighborhood budget-line row for 2D Roihu oracle fit auditing; not used for estimator fitting unless explicitly charged.,controlled_model_dim_target_neighborhood,29360320,29360320,0.0,,1.305337,41.57349254103284,41.22349254103284,0.35,-0.0010023656987740992,129073925.56637685,2,1,246.18897546077127,target_neighborhood_oracle
roihu_target_neighborhood_hd64_5x2_seed15_o1_u3_dep4_md640_it192_s15,target_neighborhood_referee,canonical,4,72,64,640,15,192,100663296,524288,16,2048,40,1,L,roihu-target-neighborhood-hd64-5x2-seed15-o1-u3-dep4-md640-it192-s15,3,1,roihu_target_neighborhood_measured_oracle,4,100663296,524288,Measured target-neighborhood budget-line row for 2D Roihu oracle fit auditing; not used for estimator fitting unless explicitly charged.,controlled_model_dim_target_neighborhood,40632560,40632560,0.0,,1.305337,41.57349254103284,41.22349254103284,0.35,0.0004135323936012014,100631410.7928765,3,1,191.93918379378604,target_neighborhood_oracle
roihu_target_neighborhood_hd64_5x2_seed15_o1_u4_dep4_md768_it156_s15,target_neighborhood_referee,canonical,4,72,64,768,15,156,81788928,524288,16,2048,40,1,L,roihu-target-neighborhood-hd64-5x2-seed15-o1-u4-dep4-md768-it156-s15,4,1,roihu_target_neighborhood_measured_oracle,4,81788928,524288,Measured target-neighborhood budget-line row for 2D Roihu oracle fit auditing; not used for estimator fitting unless explicitly charged.,controlled_model_dim_target_neighborhood,53477664,53477664,0.0,,1.305337,41.57349254103284,41.22349254103284,0.35,0.004068542646912476,81534400.8584455,4,1,155.51452800454234,target_neighborhood_oracle
