stage,split,recipe_band,depth,aspect_ratio,head_dim,model_dim,seed,num_iterations,target_tokens,total_batch_size,device_batch_size,max_seq_len,warmup_steps,fp8,window_pattern,model_tag,n_index,d_index,planned_family,planned_model_depth,planned_data_tokens,planned_total_batch_size,planned_note,sizing_family,target_n_scaling,preflight_n_scaling,target_n_scaling_rel_error,n_geometric_rel_error,target_budget_b,target_budget_c,target_budget_line_residual,target_d_actual,target_line_index,target_num_iterations_float,verification_role
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u0-dep4-md1024-it3912-s209,target_line_referee,canonical,4,72,64,1024,209,3912,2051014656,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u0-dep4-md1024-it3912-s209,0,0,roihu_target_line_measured_oracle,4,2051014656,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,83886464,83886464,0.0,,1.305337,46.233477504446256,1.174104913559404e-05,2050996207.9244823,0,3911.964813088384,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u0-dep4-md1024-it3912-s210,target_line_referee,canonical,4,72,64,1024,210,3912,2051014656,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u0-dep4-md1024-it3912-s210,0,0,roihu_target_line_measured_oracle,4,2051014656,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,83886464,83886464,0.0,,1.305337,46.233477504446256,1.174104913559404e-05,2050996207.9244823,0,3911.964813088384,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u1-dep4-md1152-it3382-s209,target_line_referee,canonical,4,72,64,1152,209,3382,1773142016,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u1-dep4-md1152-it3382-s209,1,1,roihu_target_line_measured_oracle,4,1773142016,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,101450160,101450160,0.0,,1.305337,46.233477504446256,8.219823696720141e-05,1773030363.178758,1,3381.7870391440547,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u1-dep4-md1152-it3382-s210,target_line_referee,canonical,4,72,64,1152,210,3382,1773142016,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u1-dep4-md1152-it3382-s210,1,1,roihu_target_line_measured_oracle,4,1773142016,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,101450160,101450160,0.0,,1.305337,46.233477504446256,8.219823696720141e-05,1773030363.178758,1,3381.7870391440547,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u2-dep4-md1280-it2962-s209,target_line_referee,canonical,4,72,64,1280,209,2962,1552941056,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u2-dep4-md1280-it2962-s209,2,2,roihu_target_line_measured_oracle,4,1552941056,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,120586720,120586720,0.0,,1.305337,46.233477504446256,-0.0002072777689221,1553187671.023999,2,2962.4703808288555,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u2-dep4-md1280-it2962-s210,target_line_referee,canonical,4,72,64,1280,210,2962,1552941056,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u2-dep4-md1280-it2962-s210,2,2,roihu_target_line_measured_oracle,4,1552941056,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,120586720,120586720,0.0,,1.305337,46.233477504446256,-0.0002072777689221,1553187671.023999,2,2962.4703808288555,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u3-dep4-md1408-it2624-s209,target_line_referee,canonical,4,72,64,1408,209,2624,1375731712,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u3-dep4-md1408-it2624-s209,3,3,roihu_target_line_measured_oracle,4,1375731712,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,141296144,141296144,0.0,,1.305337,46.233477504446256,0.0001206049811059,1375604608.8592932,3,2623.7575699983468,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u3-dep4-md1408-it2624-s210,target_line_referee,canonical,4,72,64,1408,210,2624,1375731712,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u3-dep4-md1408-it2624-s210,3,3,roihu_target_line_measured_oracle,4,1375731712,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,141296144,141296144,0.0,,1.305337,46.233477504446256,0.0001206049811059,1375604608.8592932,3,2623.7575699983468,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u4-dep4-md1536-it2345-s209,target_line_referee,canonical,4,72,64,1536,209,2345,1229455360,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u4-dep4-md1536-it2345-s209,4,4,roihu_target_line_measured_oracle,4,1229455360,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,163578432,163578432,0.0,,1.305337,46.233477504446256,-0.0001835791056805,1229628279.4738913,4,2345.329817722113,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u4-dep4-md1536-it2345-s210,target_line_referee,canonical,4,72,64,1536,210,2345,1229455360,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u4-dep4-md1536-it2345-s210,4,4,roihu_target_line_measured_oracle,4,1229455360,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,163578432,163578432,0.0,,1.305337,46.233477504446256,-0.0001835791056805,1229628279.4738913,4,2345.329817722113,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u5-dep4-md1664-it2113-s209,target_line_referee,canonical,4,72,64,1664,209,2113,1107820544,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u5-dep4-md1664-it2113-s209,5,5,roihu_target_line_measured_oracle,4,1107820544,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,187433584,187433584,0.0,,1.305337,46.233477504446256,-3.724994457598996e-05,1107852157.937758,5,2113.0602988009605,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u5-dep4-md1664-it2113-s210,target_line_referee,canonical,4,72,64,1664,210,2113,1107820544,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u5-dep4-md1664-it2113-s210,5,5,roihu_target_line_measured_oracle,4,1107820544,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,187433584,187433584,0.0,,1.305337,46.233477504446256,-3.724994457598996e-05,1107852157.937758,5,2113.0602988009605,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u6-dep4-md1792-it1917-s209,target_line_referee,canonical,4,72,64,1792,209,1917,1005060096,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u6-dep4-md1792-it1917-s209,6,6,roihu_target_line_measured_oracle,4,1005060096,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,212861600,212861600,0.0,,1.305337,46.233477504446256,0.0001093759782335,1004975884.1637112,6,1916.839378669188,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u6-dep4-md1792-it1917-s210,target_line_referee,canonical,4,72,64,1792,210,1917,1005060096,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u6-dep4-md1792-it1917-s210,6,6,roihu_target_line_measured_oracle,4,1005060096,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,212861600,212861600,0.0,,1.305337,46.233477504446256,0.0001093759782335,1004975884.1637112,6,1916.839378669188,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u7-dep4-md1920-it1749-s209,target_line_referee,canonical,4,72,64,1920,209,1749,916979712,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u7-dep4-md1920-it1749-s209,7,7,roihu_target_line_measured_oracle,4,916979712,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,239862480,239862480,0.0,,1.305337,46.233477504446256,-0.0001889976639048,917112489.6432006,7,1749.2532532562268,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u7-dep4-md1920-it1749-s210,target_line_referee,canonical,4,72,64,1920,210,1749,916979712,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u7-dep4-md1920-it1749-s210,7,7,roihu_target_line_measured_oracle,4,916979712,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,239862480,239862480,0.0,,1.305337,46.233477504446256,-0.0001889976639048,917112489.6432006,7,1749.2532532562268,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u8-dep4-md2048-it1605-s209,target_line_referee,canonical,4,72,64,2048,209,1605,841482240,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u8-dep4-md2048-it1605-s209,8,8,roihu_target_line_measured_oracle,4,841482240,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,268436224,268436224,0.0,,1.305337,46.233477504446256,0.0002034732781908,841351081.6815264,8,1604.7498353605774,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u8-dep4-md2048-it1605-s210,target_line_referee,canonical,4,72,64,2048,210,1605,841482240,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u8-dep4-md2048-it1605-s210,8,8,roihu_target_line_measured_oracle,4,841482240,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,268436224,268436224,0.0,,1.305337,46.233477504446256,0.0002034732781908,841351081.6815264,8,1604.7498353605774,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u9-dep4-md2176-it1479-s209,target_line_referee,canonical,4,72,64,2176,209,1479,775421952,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u9-dep4-md2176-it1479-s209,9,9,roihu_target_line_measured_oracle,4,775421952,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,298582832,298582832,0.0,,1.305337,46.233477504446256,-8.368185484641799e-05,775471663.9343195,9,1479.0948179899588,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u9-dep4-md2176-it1479-s210,target_line_referee,canonical,4,72,64,2176,210,1479,775421952,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u9-dep4-md2176-it1479-s210,9,9,roihu_target_line_measured_oracle,4,775421952,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,298582832,298582832,0.0,,1.305337,46.233477504446256,-8.368185484641799e-05,775471663.9343195,9,1479.0948179899588,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u10-dep4-md2304-it1369-s209,target_line_referee,canonical,4,72,64,2304,209,1369,717750272,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u10-dep4-md2304-it1369-s209,10,10,roihu_target_line_measured_oracle,4,717750272,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,330302304,330302304,0.0,,1.305337,46.233477504446256,-6.564577212486711e-06,717753881.5957795,10,1369.006884757575,target_line_oracle
fsl_targetdistance_confirm_x150_s209_210_20260713_1637_u10-dep4-md2304-it1369-s210,target_line_referee,canonical,4,72,64,2304,210,1369,717750272,524288,16,2048,40,1,L,fsl-targetdistance-confirm-x150-s209-210-20260713-1637-u10-dep4-md2304-it1369-s210,10,10,roihu_target_line_measured_oracle,4,717750272,524288,Held-out measured target-budget-line referee row for a frozen target-distance confirmation; never used for estimator fitting.,controlled_model_dim_target_line,330302304,330302304,0.0,,1.305337,46.233477504446256,-6.564577212486711e-06,717753881.5957795,10,1369.006884757575,target_line_oracle
