stage,split,recipe_band,depth,aspect_ratio,head_dim,model_dim,seed,num_iterations,target_tokens,total_batch_size,device_batch_size,max_seq_len,warmup_steps,fp8,window_pattern,model_tag,n_index,d_index,planned_family,planned_model_depth,planned_data_tokens,planned_total_batch_size,planned_note,sizing_family,target_n_scaling,preflight_n_scaling,target_n_scaling_rel_error,n_geometric_rel_error,target_budget_b,source_extension_point_id,source_extension_campaign_slug,source_extension_kind,support_anchor,support_steps,support_target_labels,source_extension_n_template_stage,source_extension_d_template_stage,data_control_extrapolated
roihu_fsl_x150_targetlocal_darm_n3d5_s133_138_20260713_n3_d5_dep4_md320_it1640_s133,source_support_extension,canonical,4,72,64,320,133,1640,859832320,524288,16,2048,40,1,L,roihu-fsl-x150-targetlocal-darm-n3d5-s133-138-20260713-n3-d5-dep4-md320-it1640-s133,3,5,x150_target_local_d_arm_addendum,4,859832320,524288,Conservative measured source-support extension for paper-current Delta-Ensemble support validation; target-line BPB remains held-out referee.,controlled_model_dim_target_spanning_sparse_union,15401080,15401080.0,0.0,,1.305337,3:5,fsl-x150-targetlocal-darm-n3d5-s133-138-20260713,conservative_known_n_known_d_controls,n3,D2-D4-D5,x150,fsl_target_spanning_factorial_x150_s133_138_20260713_n3_d0_dep4_md320_it144_s133_rg0,fsl_target_spanning_factorial_x150_s133_138_20260713_n2_d5_dep4_md256_it1640_s133_rg0,0
roihu_fsl_x150_targetlocal_darm_n3d5_s133_138_20260713_n3_d5_dep4_md320_it1640_s134,source_support_extension,canonical,4,72,64,320,134,1640,859832320,524288,16,2048,40,1,L,roihu-fsl-x150-targetlocal-darm-n3d5-s133-138-20260713-n3-d5-dep4-md320-it1640-s134,3,5,x150_target_local_d_arm_addendum,4,859832320,524288,Conservative measured source-support extension for paper-current Delta-Ensemble support validation; target-line BPB remains held-out referee.,controlled_model_dim_target_spanning_sparse_union,15401080,15401080.0,0.0,,1.305337,3:5,fsl-x150-targetlocal-darm-n3d5-s133-138-20260713,conservative_known_n_known_d_controls,n3,D2-D4-D5,x150,fsl_target_spanning_factorial_x150_s133_138_20260713_n3_d0_dep4_md320_it144_s133_rg0,fsl_target_spanning_factorial_x150_s133_138_20260713_n2_d5_dep4_md256_it1640_s133_rg0,0
roihu_fsl_x150_targetlocal_darm_n3d5_s133_138_20260713_n3_d5_dep4_md320_it1640_s135,source_support_extension,canonical,4,72,64,320,135,1640,859832320,524288,16,2048,40,1,L,roihu-fsl-x150-targetlocal-darm-n3d5-s133-138-20260713-n3-d5-dep4-md320-it1640-s135,3,5,x150_target_local_d_arm_addendum,4,859832320,524288,Conservative measured source-support extension for paper-current Delta-Ensemble support validation; target-line BPB remains held-out referee.,controlled_model_dim_target_spanning_sparse_union,15401080,15401080.0,0.0,,1.305337,3:5,fsl-x150-targetlocal-darm-n3d5-s133-138-20260713,conservative_known_n_known_d_controls,n3,D2-D4-D5,x150,fsl_target_spanning_factorial_x150_s133_138_20260713_n3_d0_dep4_md320_it144_s133_rg0,fsl_target_spanning_factorial_x150_s133_138_20260713_n2_d5_dep4_md256_it1640_s133_rg0,0
roihu_fsl_x150_targetlocal_darm_n3d5_s133_138_20260713_n3_d5_dep4_md320_it1640_s136,source_support_extension,canonical,4,72,64,320,136,1640,859832320,524288,16,2048,40,1,L,roihu-fsl-x150-targetlocal-darm-n3d5-s133-138-20260713-n3-d5-dep4-md320-it1640-s136,3,5,x150_target_local_d_arm_addendum,4,859832320,524288,Conservative measured source-support extension for paper-current Delta-Ensemble support validation; target-line BPB remains held-out referee.,controlled_model_dim_target_spanning_sparse_union,15401080,15401080.0,0.0,,1.305337,3:5,fsl-x150-targetlocal-darm-n3d5-s133-138-20260713,conservative_known_n_known_d_controls,n3,D2-D4-D5,x150,fsl_target_spanning_factorial_x150_s133_138_20260713_n3_d0_dep4_md320_it144_s133_rg0,fsl_target_spanning_factorial_x150_s133_138_20260713_n2_d5_dep4_md256_it1640_s133_rg0,0
roihu_fsl_x150_targetlocal_darm_n3d5_s133_138_20260713_n3_d5_dep4_md320_it1640_s137,source_support_extension,canonical,4,72,64,320,137,1640,859832320,524288,16,2048,40,1,L,roihu-fsl-x150-targetlocal-darm-n3d5-s133-138-20260713-n3-d5-dep4-md320-it1640-s137,3,5,x150_target_local_d_arm_addendum,4,859832320,524288,Conservative measured source-support extension for paper-current Delta-Ensemble support validation; target-line BPB remains held-out referee.,controlled_model_dim_target_spanning_sparse_union,15401080,15401080.0,0.0,,1.305337,3:5,fsl-x150-targetlocal-darm-n3d5-s133-138-20260713,conservative_known_n_known_d_controls,n3,D2-D4-D5,x150,fsl_target_spanning_factorial_x150_s133_138_20260713_n3_d0_dep4_md320_it144_s133_rg0,fsl_target_spanning_factorial_x150_s133_138_20260713_n2_d5_dep4_md256_it1640_s133_rg0,0
roihu_fsl_x150_targetlocal_darm_n3d5_s133_138_20260713_n3_d5_dep4_md320_it1640_s138,source_support_extension,canonical,4,72,64,320,138,1640,859832320,524288,16,2048,40,1,L,roihu-fsl-x150-targetlocal-darm-n3d5-s133-138-20260713-n3-d5-dep4-md320-it1640-s138,3,5,x150_target_local_d_arm_addendum,4,859832320,524288,Conservative measured source-support extension for paper-current Delta-Ensemble support validation; target-line BPB remains held-out referee.,controlled_model_dim_target_spanning_sparse_union,15401080,15401080.0,0.0,,1.305337,3:5,fsl-x150-targetlocal-darm-n3d5-s133-138-20260713,conservative_known_n_known_d_controls,n3,D2-D4-D5,x150,fsl_target_spanning_factorial_x150_s133_138_20260713_n3_d0_dep4_md320_it144_s133_rg0,fsl_target_spanning_factorial_x150_s133_138_20260713_n2_d5_dep4_md256_it1640_s133_rg0,0
