stage,split,recipe_band,depth,aspect_ratio,head_dim,seed,num_iterations,target_tokens,total_batch_size,device_batch_size,max_seq_len,warmup_steps,fp8,window_pattern,model_tag,n_index,d_index,planned_family,planned_model_depth,planned_data_tokens,planned_total_batch_size,planned_note,preflight_n_scaling
roihu_reference_exactprobe_3x3_seed0_n0_d0_dep4_ar1_hd64_it64_s0,reference,canonical,4,1,64,0,64,33554432,524288,16,2048,40,1,L,roihu-reference-exactprobe-3x3-seed0-n0-d0-dep4-ar1-hd64-it64-s0,0,0,roihu_reference_exactprobe_control_grid,4,33554432,524288,Preflight exact N_scaling triple; N_scaling remains measured after training.,2293784
roihu_reference_exactprobe_3x3_seed0_n0_d1_dep4_ar1_hd64_it128_s0,reference,canonical,4,1,64,0,128,67108864,524288,16,2048,40,1,L,roihu-reference-exactprobe-3x3-seed0-n0-d1-dep4-ar1-hd64-it128-s0,0,1,roihu_reference_exactprobe_control_grid,4,67108864,524288,Preflight exact N_scaling triple; N_scaling remains measured after training.,2293784
roihu_reference_exactprobe_3x3_seed0_n0_d2_dep4_ar1_hd64_it256_s0,reference,canonical,4,1,64,0,256,134217728,524288,16,2048,40,1,L,roihu-reference-exactprobe-3x3-seed0-n0-d2-dep4-ar1-hd64-it256-s0,0,2,roihu_reference_exactprobe_control_grid,4,134217728,524288,Preflight exact N_scaling triple; N_scaling remains measured after training.,2293784
roihu_reference_exactprobe_3x3_seed0_n1_d0_dep2_ar49_hd32_it64_s0,reference,canonical,2,49,32,0,64,33554432,524288,16,2048,40,1,L,roihu-reference-exactprobe-3x3-seed0-n1-d0-dep2-ar49-hd32-it64-s0,1,0,roihu_reference_exactprobe_control_grid,2,33554432,524288,Preflight exact N_scaling triple; N_scaling remains measured after training.,4587568
roihu_reference_exactprobe_3x3_seed0_n1_d1_dep2_ar49_hd32_it128_s0,reference,canonical,2,49,32,0,128,67108864,524288,16,2048,40,1,L,roihu-reference-exactprobe-3x3-seed0-n1-d1-dep2-ar49-hd32-it128-s0,1,1,roihu_reference_exactprobe_control_grid,2,67108864,524288,Preflight exact N_scaling triple; N_scaling remains measured after training.,4587568
roihu_reference_exactprobe_3x3_seed0_n1_d2_dep2_ar49_hd32_it256_s0,reference,canonical,2,49,32,0,256,134217728,524288,16,2048,40,1,L,roihu-reference-exactprobe-3x3-seed0-n1-d2-dep2-ar49-hd32-it256-s0,1,2,roihu_reference_exactprobe_control_grid,2,134217728,524288,Preflight exact N_scaling triple; N_scaling remains measured after training.,4587568
roihu_reference_exactprobe_3x3_seed0_n2_d0_dep1_ar225_hd32_it64_s0,reference,canonical,1,225,32,0,64,33554432,524288,16,2048,40,1,L,roihu-reference-exactprobe-3x3-seed0-n2-d0-dep1-ar225-hd32-it64-s0,2,0,roihu_reference_exactprobe_control_grid,1,33554432,524288,Preflight exact N_scaling triple; N_scaling remains measured after training.,9175136
roihu_reference_exactprobe_3x3_seed0_n2_d1_dep1_ar225_hd32_it128_s0,reference,canonical,1,225,32,0,128,67108864,524288,16,2048,40,1,L,roihu-reference-exactprobe-3x3-seed0-n2-d1-dep1-ar225-hd32-it128-s0,2,1,roihu_reference_exactprobe_control_grid,1,67108864,524288,Preflight exact N_scaling triple; N_scaling remains measured after training.,9175136
roihu_reference_exactprobe_3x3_seed0_n2_d2_dep1_ar225_hd32_it256_s0,reference,canonical,1,225,32,0,256,134217728,524288,16,2048,40,1,L,roihu-reference-exactprobe-3x3-seed0-n2-d2-dep1-ar225-hd32-it256-s0,2,2,roihu_reference_exactprobe_control_grid,1,134217728,524288,Preflight exact N_scaling triple; N_scaling remains measured after training.,9175136
