stage,split,recipe_band,depth,aspect_ratio,head_dim,model_dim,seed,num_iterations,target_tokens,total_batch_size,device_batch_size,max_seq_len,warmup_steps,fp8,window_pattern,model_tag,n_index,d_index,planned_family,planned_model_depth,planned_data_tokens,planned_total_batch_size,planned_note,sizing_family,target_n_scaling,preflight_n_scaling,target_n_scaling_rel_error,n_geometric_rel_error
roihu_reference_controlled_modeldim_hd64_3x3_seed0_n0_d0_dep4_md448_it64_s0,reference,canonical,4,72,64,448,0,64,33554432,524288,16,2048,40,1,L,roihu-reference-controlled-modeldim-hd64-3x3-seed0-n0-d0-dep4-md448-it64-s0,0,0,roihu_reference_controlled_model_dim_geometric,4,33554432,524288,Preflight controlled model_dim geometric family; actual N_scaling must still be measured from nanochat logs after training.,controlled_model_dim_geometric,24314024,24314024,0.0,0.00011441892556048626
roihu_reference_controlled_modeldim_hd64_3x3_seed0_n0_d1_dep4_md448_it128_s0,reference,canonical,4,72,64,448,0,128,67108864,524288,16,2048,40,1,L,roihu-reference-controlled-modeldim-hd64-3x3-seed0-n0-d1-dep4-md448-it128-s0,0,1,roihu_reference_controlled_model_dim_geometric,4,67108864,524288,Preflight controlled model_dim geometric family; actual N_scaling must still be measured from nanochat logs after training.,controlled_model_dim_geometric,24314024,24314024,0.0,0.00011441892556048626
roihu_reference_controlled_modeldim_hd64_3x3_seed0_n0_d2_dep4_md448_it256_s0,reference,canonical,4,72,64,448,0,256,134217728,524288,16,2048,40,1,L,roihu-reference-controlled-modeldim-hd64-3x3-seed0-n0-d2-dep4-md448-it256-s0,0,2,roihu_reference_controlled_model_dim_geometric,4,134217728,524288,Preflight controlled model_dim geometric family; actual N_scaling must still be measured from nanochat logs after training.,controlled_model_dim_geometric,24314024,24314024,0.0,0.00011441892556048626
roihu_reference_controlled_modeldim_hd64_3x3_seed0_n1_d0_dep4_md640_it64_s0,reference,canonical,4,72,64,640,0,64,33554432,524288,16,2048,40,1,L,roihu-reference-controlled-modeldim-hd64-3x3-seed0-n1-d0-dep4-md640-it64-s0,1,0,roihu_reference_controlled_model_dim_geometric,4,33554432,524288,Preflight controlled model_dim geometric family; actual N_scaling must still be measured from nanochat logs after training.,controlled_model_dim_geometric,40632560,40632560,0.0,0.00011441892556048626
roihu_reference_controlled_modeldim_hd64_3x3_seed0_n1_d1_dep4_md640_it128_s0,reference,canonical,4,72,64,640,0,128,67108864,524288,16,2048,40,1,L,roihu-reference-controlled-modeldim-hd64-3x3-seed0-n1-d1-dep4-md640-it128-s0,1,1,roihu_reference_controlled_model_dim_geometric,4,67108864,524288,Preflight controlled model_dim geometric family; actual N_scaling must still be measured from nanochat logs after training.,controlled_model_dim_geometric,40632560,40632560,0.0,0.00011441892556048626
roihu_reference_controlled_modeldim_hd64_3x3_seed0_n1_d2_dep4_md640_it256_s0,reference,canonical,4,72,64,640,0,256,134217728,524288,16,2048,40,1,L,roihu-reference-controlled-modeldim-hd64-3x3-seed0-n1-d2-dep4-md640-it256-s0,1,2,roihu_reference_controlled_model_dim_geometric,4,134217728,524288,Preflight controlled model_dim geometric family; actual N_scaling must still be measured from nanochat logs after training.,controlled_model_dim_geometric,40632560,40632560,0.0,0.00011441892556048626
roihu_reference_controlled_modeldim_hd64_3x3_seed0_n2_d0_dep4_md896_it64_s0,reference,canonical,4,72,64,896,0,64,33554432,524288,16,2048,40,1,L,roihu-reference-controlled-modeldim-hd64-3x3-seed0-n2-d0-dep4-md896-it64-s0,2,0,roihu_reference_controlled_model_dim_geometric,4,33554432,524288,Preflight controlled model_dim geometric family; actual N_scaling must still be measured from nanochat logs after training.,controlled_model_dim_geometric,67895632,67895632,0.0,0.00011441892556048626
roihu_reference_controlled_modeldim_hd64_3x3_seed0_n2_d1_dep4_md896_it128_s0,reference,canonical,4,72,64,896,0,128,67108864,524288,16,2048,40,1,L,roihu-reference-controlled-modeldim-hd64-3x3-seed0-n2-d1-dep4-md896-it128-s0,2,1,roihu_reference_controlled_model_dim_geometric,4,67108864,524288,Preflight controlled model_dim geometric family; actual N_scaling must still be measured from nanochat logs after training.,controlled_model_dim_geometric,67895632,67895632,0.0,0.00011441892556048626
roihu_reference_controlled_modeldim_hd64_3x3_seed0_n2_d2_dep4_md896_it256_s0,reference,canonical,4,72,64,896,0,256,134217728,524288,16,2048,40,1,L,roihu-reference-controlled-modeldim-hd64-3x3-seed0-n2-d2-dep4-md896-it256-s0,2,2,roihu_reference_controlled_model_dim_geometric,4,134217728,524288,Preflight controlled model_dim geometric family; actual N_scaling must still be measured from nanochat logs after training.,controlled_model_dim_geometric,67895632,67895632,0.0,0.00011441892556048626
